***	PUNCT
的	PART
一	NUM
種	NUM
戰士	NOUN
——	PUNCT


	SPACE
已	ADV
不是	ADV
蒙昧如	VERB
非洲	PROPN
土人	NOUN
而	ADV
背著	NOUN
雪亮	VERB
的	PART
毛瑟槍	PROPN
的	PART
；	PUNCT
也	ADV
並	ADV
不	ADV
疲憊	VERB
如	ADP
中	PROPN
國綠	NOUN
營兵	NOUN
而	PART
卻佩	VERB
著	PART
盒子	NOUN

	SPACE
炮	NOUN
。	PUNCT
他	PRON
毫無	ADV
乞靈	VERB
於	ADP
牛皮	NOUN
和	CCONJ
廢鐵	NOUN
的	PART
甲胄	NOUN
；	PUNCT
他	PRON
衹	ADV
有	VERB
自己	PRON
，	PUNCT
但	ADV
拿著	VERB
蠻人	NOUN
所	PART
用	VERB
的	PART
，	PUNCT
脫手	VERB
一	ADV
擲	VERB
的	PART
投	VERB

	SPACE
槍	NOUN
。	PUNCT


	SPACE
他	PRON
走進	VERB
無物	VERB
之	PART
陣	NOUN
，	PUNCT
所	PART
遇見	VERB
的	PART
都	ADV
對	ADP
他	PRON
一式	ADV
點頭	VERB
。	PUNCT
他	PRON
知道	VERB
這	DET
點頭	NOUN
就是	ADV
敵人	NOUN
的	PART
武器	NOUN
，	PUNCT
是	VERB
殺人	VERB
不	ADV

	SPACE
見血	VERB
的	PART
武器	NOUN
，	PUNCT
許多	NUM
戰士	NOUN
都	ADV
在	ADP
此	PRON
滅亡	VERB
，	PUNCT
正如	ADP
炮彈	NOUN
一般	VERB
，	PUNCT
使	VERB
猛士	NOUN
無	VERB
所	PART
用	VERB
其力	NOUN
。	PUNCT


	SPACE
那些	DET
頭上	NOUN
有	VERB
各	DET
種	NUM
旗幟	NOUN
，	PUNCT
繡出	VERB
各	DET
樣	NUM
好	ADJ
名稱	NOUN
：	PUNCT
慈善家	NOUN
，	PUNCT
學者	NOUN
，	PUNCT
文士	NOUN
，	PUNCT
長者	NOUN
，	PUNCT
青年	NOUN
，	PUNCT
雅人	NOUN
，	PUNCT
君	NOUN

	SPACE
子	NOUN
……	PUNCT
。	PUNCT
頭下	NOUN
有	VERB
各	DET
樣	NUM
外套	NOUN
，	PUNCT
繡出	VERB
各式	ADJ
好	ADJ
花樣	NOUN
：	PUNCT
學問	NOUN
，	PUNCT
道德	NOUN
，	PUNCT
國粹	NOUN
，	PUNCT
民意	NOUN
，	PUNCT
邏輯	NOUN
，	PUNCT
公義	NOUN
，	PUNCT

	SPACE
東方	NOUN
文明	NOUN
……	PUNCT


	SPACE
但	ADV
他	PRON
舉起	VERB
了	PART
投槍	NOUN
。	PUNCT


	SPACE
他們	PRON
都	ADV
同	ADV
聲立	VERB
了	PART
誓來	NOUN
講說	NOUN
，	PUNCT
他們	PRON
的	PART
心	NOUN
都	ADV
在	VERB
胸膛	NOUN
的	PART
中央	NOUN
，	PUNCT
和	ADP
別	DET
的	PART
偏心	VERB
的	PART
人	NOUN
類	NOUN
兩樣	VERB
。	PUNCT
他們	PRON
都	ADV

	SPACE
在	ADP
胸前	NOUN
放著	VERB
護心	NOUN
鏡	NOUN
，	PUNCT
就	ADV
為	ADP
自己	PRON
也	ADV
深信	VERB
在	ADP
胸膛	NOUN
中央	NOUN
的	PART
事	NOUN
作證	VERB
。	PUNCT


	SPACE
但	ADV
他	PRON
舉起	VERB
了	PART
投槍	NOUN
。	PUNCT


	SPACE
他	PRON
微笑	VERB
，	PUNCT
偏側	ADV
一	ADV
擲	VERB
，	PUNCT
卻	ADV
正中	VERB
了	PART
他們	PRON
的	PART
心窩	NOUN
。	PUNCT


	SPACE
一切	PRON
都	ADV
頹然	VERB
倒地	VERB
；	PUNCT
——	PUNCT
然而	ADV
衹	ADV
有	VERB
一	NUM
件	NUM
外套	NOUN
，	PUNCT
其中	NOUN
無物	VERB
。	PUNCT
無物	ADJ
之	PART
物	NOUN
已	ADV
經脫	ADV
走	VERB
，	PUNCT
得	VERB
了	PART
勝利	NOUN
，	PUNCT

	SPACE
因為	ADV
他	PRON
這時	ADV
成	VERB
了	PART
戕害	VERB
慈善家	NOUN
等類	PART
的	PART
罪人	NOUN
。	PUNCT


	SPACE
但	ADV
他	PRON
舉起	VERB
了	PART
投槍	NOUN
。	PUNCT


	SPACE
他	PRON
在	ADP
無物	NOUN
之	PART
陣	NOUN
中	PART
大踏步	ADV
走	VERB
，	PUNCT
再	ADV
見	VERB
一式	NUM
的	PART
點頭	NOUN
，	PUNCT
各	DET
種	NUM
的	PART
旗幟	NOUN
，	PUNCT
各	DET
樣	NUM
的	PART
外套	NOUN
……	PUNCT


	SPACE
但	ADV
他	PRON
舉起	VERB
了	PART
投槍	NOUN
。	PUNCT


	SPACE
他	PRON
終於	ADV
在	ADP
無物	NOUN
之	PART
陣	NOUN
中	PART
老衰	VERB
，	PUNCT
壽終	VERB
。	PUNCT
他	PRON
終於	ADV
不是	PART
戰士	NOUN
，	PUNCT
但	ADV
無物	ADJ
之	PART
物則	NOUN
是	VERB
勝者	NOUN
。	PUNCT


	SPACE
在	ADP
這樣	PRON
的	PART
境地	NOUN
堙	PART
A誰	PUNCT
也	ADV
不	ADV
聞戰	ADV
叫	VERB
：	PUNCT
太平	NOUN
。	PUNCT


	SPACE
太平	NOUN
……	PUNCT
。	PUNCT


	SPACE
但	ADV
他	PRON
舉起	VERB
了	PART
投槍	NOUN
！	PUNCT


	SPACE
聰明人	NOUN
和	CCONJ
傻子	NOUN
和	CCONJ
奴才	NOUN


	SPACE
奴才	NOUN
總	ADV
不	ADV
過	ADV
是	VERB
尋人	VERB
訴苦	NOUN
。	PUNCT
衹要	SCONJ
這樣	PRON
，	PUNCT
也	ADV
衹	ADV
能	VERB
這樣	VERB
。	PUNCT
有	VERB
一日	NOUN
，	PUNCT
他	PRON
遇到	VERB
一	NUM
個	NUM
聰明人	NOUN
。	PUNCT


	SPACE
“	PUNCT
先生	NOUN
！	PUNCT
”	PUNCT
他	PRON
悲哀	VERB
地說	PART
，	PUNCT
眼淚	NOUN
聯成	VERB
一	NUM
線	NOUN
，	PUNCT
就	ADV
從眼角	NOUN
上	PART
直流	ADV
下來	VERB
。	PUNCT
“	PUNCT
你	PRON
知道	VERB
的	PART
。	PUNCT
我	PRON
所	PART
過	VERB
的	PART

	SPACE
簡直	ADV
不是	PART
人	NOUN
的	PART
生活	NOUN
。	PUNCT
吃	VERB
的	PART
是	VERB
一	NUM
天	NUM
未必	ADV
有	VERB
一	NUM
餐	NOUN
，	PUNCT
這	DET
一	NUM
餐	NOUN
又	ADV
不	ADV
過	ADV
是	VERB
高粱皮	NOUN
，	PUNCT
連豬	ADV
狗	NOUN
都	ADV
不要	ADV
吃	VERB

	SPACE
的	PART
，	PUNCT
尚且	ADV
衹	ADV
有	VERB
一	NUM
小	ADJ
碗	NUM
……	PUNCT
”	PUNCT


	SPACE
“	PUNCT
這實	PRON
在	ADV
令	VERB
人	NOUN
同情	VERB
。	PUNCT
”	PUNCT
聰明人	NOUN
也	ADV
慘然	ADV
說	VERB
。	PUNCT


	SPACE
“	PUNCT
可不	ADV
是	VERB
麼	PART
！	PUNCT
”	PUNCT
他	PRON
高興	VERB
了	PART
。	PUNCT
“	PUNCT
可是	ADV
做工	VERB
是	VERB
晝夜無	ADV
休息	VERB
：	PUNCT
清早	NOUN
擔水	VERB
晚	ADV
燒飯	VERB
，	PUNCT
上午	NOUN
跑街	VERB
夜磨	NOUN

	SPACE
面	NOUN
，	PUNCT
晴	NOUN
洗衣	NOUN
裳雨	NOUN
張傘	VERB
，	PUNCT
冬燒	NOUN
汽爐	NOUN
夏打扇	NOUN
。	PUNCT
半夜	NOUN
要	VERB
煨銀	VERB
耳	PART
，	PUNCT
侍候	NOUN
主人	NOUN
耍錢	VERB
；	PUNCT
頭錢	NOUN
從來	ADV
沒分	VERB

	SPACE
，	PUNCT
有	VERB
時還	NOUN
挨皮鞭	VERB
……	PUNCT
。	PUNCT
”	PUNCT


	SPACE
“	PUNCT
唉唉	INTJ
……	PUNCT
”	PUNCT
聰明人	NOUN
嘆息	VERB
著	PART
，	PUNCT
眼圈	NOUN
有些	ADV
發紅	VERB
，	PUNCT
似乎	ADV
要	VERB
下淚	VERB
。	PUNCT


	SPACE
“	PUNCT
先生	NOUN
！	PUNCT
我	PRON
這樣	ADV
是	VERB
敷衍	VERB
不	ADV
下去	VERB
的	PART
。	PUNCT
我	PRON
總	ADV
得	VERB
另外	ADV
想	VERB
法子	NOUN
。	PUNCT
可是	ADV
什麼	DET
法子	NOUN
呢	PART
？	PUNCT
……	PUNCT
”	PUNCT


	SPACE
“	PUNCT
我	PRON
想	VERB
，	PUNCT
你	PRON
總	ADV
會好	ADV
起來	VERB
……	PUNCT
”	PUNCT


	SPACE
“	PUNCT
是	VERB
麼	PART
？	PUNCT
但	ADV
願	VERB
如此	VERB
。	PUNCT
可是	ADV
我	PRON
對	ADP
先生	NOUN
訴	VERB
了	PART
冤苦	NOUN
，	PUNCT
又	ADV
得	VERB
你	PRON
的	PART
同情	NOUN
和	CCONJ
慰安	NOUN
，	PUNCT
已	ADV
經	ADV
舒坦	VERB
得	PART
不少	ADV
了	PART

	SPACE
。	PUNCT
可	ADV
見天	VERB
理沒	NOUN
有	VERB
滅絕	NOUN
……	PUNCT
”	PUNCT


	SPACE
但是	ADV
，	PUNCT
不	ADV
幾日	NOUN
，	PUNCT
他	PRON
又	ADV
不平	ADV
起來	VERB
了	PART
，	PUNCT
仍然	ADV
尋人	VERB
去	VERB
訴苦	VERB
。	PUNCT


	SPACE
“	PUNCT
先生	NOUN
！	PUNCT
”	PUNCT
他	PRON
流著眼	VERB
淚說	NOUN
，	PUNCT
“	PUNCT
你	PRON
知道	VERB
的	PART
。	PUNCT
我	PRON
住	VERB
的	PART
簡直	ADV
比	ADP
豬窩	NOUN
還	ADV
不如	VERB
。	PUNCT
主人	NOUN
並	ADV
不	ADV
將	X
我	PRON
當人	VERB

	SPACE
；	PUNCT
他	PRON
對	ADP
他	PRON
的	PART
叭兒	NOUN
狗還	NOUN
要好	VERB
到	VERB
幾萬	NUM
倍	NUM
……	PUNCT
”	PUNCT


	SPACE
“	PUNCT
混帳	VERB
！	PUNCT
”	PUNCT
那	DET
人大	NOUN
叫	VERB
起來	VERB
，	PUNCT
使	VERB
他	PRON
吃驚	VERB
了	PART
。	PUNCT
那	DET
人	NOUN
是	VERB
一	NUM
個	NUM
傻子	NOUN
。	PUNCT


	SPACE
“	PUNCT
先生	NOUN
，	PUNCT
我	PRON
住	VERB
的	PART
衹	ADV
是	VERB
一	NUM
間	NUM
破小屋	NOUN
，	PUNCT
又	ADV
濕	VERB
，	PUNCT
又	ADV
陰	VERB
，	PUNCT
滿	ADV
是	VERB
臭蟲	NOUN
，	PUNCT
睡	VERB
下去	VERB
就	ADV
咬	VERB
得	PART
真	ADV
可以	VERB
。	PUNCT
穢氣	NOUN

	SPACE
衝著	VERB
鼻子	NOUN
，	PUNCT
四面	NOUN
又	ADV
沒有	VERB
一	NUM
個	NUM
窗子	NOUN
……	PUNCT
”	PUNCT


	SPACE
“	PUNCT
你	PRON
不	ADV
會	VERB
要	VERB
你	PRON
的	PART
主人	NOUN
開	VERB
一	NUM
個	NUM
窗	NOUN
的	PART
麼	PART
？	PUNCT
”	PUNCT


	SPACE
“	PUNCT
這怎	PRON
麼行	VERB
？	PUNCT
……	PUNCT
”	PUNCT


	SPACE
“	PUNCT
那	ADV
麼	ADV
，	PUNCT
你	PRON
帶	VERB
我	PRON
去	VERB
看	VERB
去	VERB
！	PUNCT
”	PUNCT


	SPACE
傻子	NOUN
跟	CCONJ
奴才	NOUN
到	VERB
他	PRON
屋外	NOUN
，	PUNCT
動手	VERB
就	ADV
砸	VERB
那	DET
泥	NOUN
晼C	PUNCT


	SPACE
“	PUNCT
先生	NOUN
！	PUNCT
你	PRON
幹	VERB
什麼	PRON
？	PUNCT
”	PUNCT
他	PRON
大驚	ADV
地說	NOUN
。	PUNCT


	SPACE
“	PUNCT
我	PRON
給	ADP
你	PRON
打開	VERB
一	NUM
個	NUM
窗洞	NOUN
來	VERB
。	PUNCT
”	PUNCT


	SPACE
“	PUNCT
這	PRON
不行	VERB
！	PUNCT
主人	NOUN
要	VERB
罵	VERB
的	PART
！	PUNCT
”	PUNCT


	SPACE
“	PUNCT
管	VERB
他	PRON
呢	PART
！	PUNCT
”	PUNCT
他	PRON
仍然	ADV
砸	VERB
。	PUNCT


	SPACE
“	PUNCT
人來	NOUN
呀	PART
！	PUNCT
強盜	VERB
在	ADV
毀	VERB
咱們	PRON
的	PART
屋子	NOUN
了	PART
！	PUNCT
快來	VERB
呀	PART
！	PUNCT
遲	VERB
一	NUM
點	ADV
可	ADV
要	VERB
打出	VERB
窟窿	NOUN
來	VERB
了	PART
！	PUNCT
……	PUNCT
”	PUNCT
他	PRON
哭嚷	VERB

	SPACE
著	PART
，	PUNCT
在	ADP
地上	NOUN
團團	ADV
地	PART
打滾	VERB
。	PUNCT


	SPACE
一	NUM
群	NUM
奴才	NOUN
都	ADV
出來	VERB
，	PUNCT
將	X
傻子	NOUN
趕走	VERB
。	PUNCT


	SPACE
聽到	VERB
了	PART
喊聲	NOUN
，	PUNCT
慢慢	ADV
地	PART
最後	ADV
出來	VERB
的	PART
是	VERB
主人	NOUN
。	PUNCT


	SPACE
“	PUNCT
有	VERB
強盜	NOUN
要	VERB
來毀	VERB
咱們	PRON
的	PART
屋子	NOUN
，	PUNCT
我	PRON
首先	ADV
叫	VERB
喊起來	VERB
，	PUNCT
大家	PRON
一同	ADV
把	X
他	PRON
趕走	VERB
了	PART
。	PUNCT
”	PUNCT
他	PRON
恭敬	VERB
而	ADV
得	VERB
勝	ADJ

	SPACE
地說	NOUN
。	PUNCT


	SPACE
“	PUNCT
你	PRON
不錯	VERB
。	PUNCT
”	PUNCT
主人	NOUN
這樣	ADV
誇獎	VERB
他	PRON
。	PUNCT


	SPACE
這	DET
一	NUM
天	NOUN
就	ADV
來	VERB
了	PART
許多	NUM
慰問	VERB
的	PART
人	NOUN
，	PUNCT
聰明人	NOUN
也	ADV
在	VERB
內	NOUN
。	PUNCT


	SPACE
“	PUNCT
先生	NOUN
。	PUNCT
這回	ADV
因為	ADP
我	PRON
有功	VERB
，	PUNCT
主人	NOUN
誇獎	VERB
了	PART
我	PRON
了	PART
。	PUNCT
你	PRON
先前	ADV
說	VERB
我	PRON
總會	ADV
好	VERB
起來	VERB
，	PUNCT
實在	ADV
是	VERB
有	VERB
先見	NOUN
之	PART

	SPACE
明	NOUN
……	PUNCT
。	PUNCT
”	PUNCT
他	PRON
大有	ADV
希望	NOUN
似的	ADV
高興	VERB
地說	VERB
。	PUNCT


	SPACE
“	PUNCT
可不	ADV
是	VERB
麼	PART
……	PUNCT
”	PUNCT
聰明人	NOUN
也	ADV
代為	VERB
高	ADJ
興似	NOUN
的	PART
回答	VERB
他	PRON
。	PUNCT


	SPACE
臘葉	NOUN


	SPACE
燈下	NOUN
看	VERB
《	PUNCT
雁門集	NOUN
》	PUNCT
，	PUNCT
忽然	ADV
翻出	VERB
一	NUM
片	NUM
壓幹	VERB
的	PART
楓葉來	NOUN
。	PUNCT


	SPACE
這使	PRON
我	PRON
記起	VERB
去年	NOUN
的	PART
深秋	NOUN
。	PUNCT
繁霜	NOUN
夜降	NOUN
，	PUNCT
木葉	NOUN
多半凋零	VERB
，	PUNCT
庭	NOUN
前	PART
的	PART
一	NUM
株	NUM
小小	ADJ
的	PART
楓樹	NOUN
也	ADV
變成	VERB
紅色	NOUN

	SPACE
了	PART
。	PUNCT
我	PRON
曾	ADV
繞樹	VERB
徘徊	VERB
，	PUNCT
細	ADV
看	VERB
葉片	NOUN
的	PART
顏色	NOUN
，	PUNCT
當	ADP
他	PRON
青蔥	VERB
的	PART
時候	NOUN
是	VERB
從沒	ADV
有	VERB
這麼	DET
註意	NOUN
的	PART
。	PUNCT
他	PRON
也	ADV
並非	ADV

	SPACE
全	DET
樹	NOUN
通紅	VERB
，	PUNCT
最多	VERB
的	PART
是	VERB
淺絳	NOUN
，	PUNCT
有	VERB
幾片	NUM
則	ADV
在	VERB
緋紅	NOUN
地上	NOUN
，	PUNCT
還帶	VERB
著幾	VERB
團	NUM
濃綠	NOUN
。	PUNCT
一	NUM
片	NUM
獨	ADV
有	VERB
一	NUM
點	NUM
蛀孔	NOUN

	SPACE
，	PUNCT
鑲著	VERB
烏黑	VERB
的	PART
花邊	NOUN
，	PUNCT
在	ADP
紅	ADJ
，	PUNCT
黃	NOUN
和	CCONJ
綠	ADJ
的	PART
斑駁	NOUN
中	PART
，	PUNCT
明眸	VERB
似的	ADV
向	ADP
人	NOUN
凝視	VERB
。	PUNCT
我	PRON
自念	VERB
：	PUNCT
這	PRON
是	VERB
病葉呵	NOUN

	SPACE
！	PUNCT
便將	ADV
他	PRON
摘	VERB
了	PART
下來	VERB
，	PUNCT
夾	VERB
在	ADP
剛才	ADV
買到	VERB
的	PART
《	PUNCT
雁門集	NOUN
》	PUNCT
堙C	PUNCT
大概	ADV
是	VERB
願使	VERB
這將墜	ADJ
的	PART
被	X
蝕	VERB
而	PART
斑斕	VERB
的	PART

	SPACE
顏色	NOUN
，	PUNCT
暫得	ADV
保存	VERB
，	PUNCT
不	ADV
即	ADV
與群	ADP
葉	NOUN
一同	ADV
飄	VERB
散罷	VERB
。	PUNCT


	SPACE
但	ADV
今夜	NOUN
他	PRON
卻黃	ADV
蠟似	VERB
的	PART
躺在	VERB
我	PRON
的	PART
眼前	NOUN
，	PUNCT
那	DET
眸子	NOUN
也	ADV
不	ADV
復似	VERB
去年	NOUN
一般	ADV
灼灼	VERB
。	PUNCT
假使	SCONJ
再	ADV
過	VERB
幾年	NOUN
，	PUNCT
舊	ADJ

	SPACE
時	NOUN
的	PART
顏色	NOUN
在	ADP
我	PRON
記憶	NOUN
中	PART
消去	VERB
，	PUNCT
怕	ADV
連	ADV
我	PRON
也	ADV
不	ADV
知道	VERB
他	PRON
何以夾	ADV
在	ADP
書堶	NOUN
悸滬	VERB
鴞]	PUNCT
了	PART
。	PUNCT
將墜	NOUN
的	PART
病葉	NOUN
的	PART

	SPACE
斑斕	NOUN
，	PUNCT
似乎	ADV
也	ADV
衹	ADV
能	VERB
在	ADP
極	ADV
短時	NOUN
中	PART
相對	VERB
，	PUNCT
更	ADV
何況	ADV
是	VERB
蔥鬱	VERB
的	PART
呢	PART
。	PUNCT
看看	VERB
窗外	NOUN
，	PUNCT
很	ADV
能	VERB
耐寒	VERB
的	PART
樹木	NOUN
也	ADV

	SPACE
早經	ADV
禿盡	VERB
了	PART
；	PUNCT
楓樹	NOUN
更	ADV
何	ADV
消說	VERB
得	PART
。	PUNCT
當	ADP
深	ADJ
秋時	NOUN
，	PUNCT
想	VERB
來	VERB
也	ADV
許有	ADV
和	ADP
這	DET
去年	NOUN
的	PART
模樣	NOUN
相似	VERB
的	PART
病葉罷	NOUN
，	PUNCT

	SPACE
但	ADV
可惜	ADV
我	PRON
今年	NOUN
竟	ADV
沒有	ADV
賞玩	VERB
秋樹	NOUN
的	PART
餘閑	NOUN
。	PUNCT


	SPACE
淡淡	VERB
的	PART
血痕	NOUN
中	PART


	SPACE
—	PUNCT
紀念	VERB
幾個	ADV
死者	NOUN
和	CCONJ
生者	NOUN
和	CCONJ
未生者	NOUN
—	PUNCT


	SPACE
目前	NOUN
的	PART
造物主	NOUN
，	PUNCT
還	ADV
是	VERB
一	NUM
個	NUM
怯弱者	NOUN
。	PUNCT


	SPACE
他	PRON
暗暗	ADV
地	PART
使	VERB
天地	NOUN
變異	VERB
，	PUNCT
卻	ADV
不	ADV
敢	VERB
毀滅	VERB
一	NUM
個	NUM
這	DET
地球	NOUN
；	PUNCT
暗暗	VERB
地	PART
使	VERB
生物	NOUN
衰亡	VERB
，	PUNCT
卻	ADV
不	ADV
敢	VERB
長存	VERB
一切	DET
屍	NOUN

	SPACE
體	NOUN
；	PUNCT
暗暗	VERB
地	PART
使	VERB
人	NOUN
類	NOUN
流血	VERB
，	PUNCT
卻	ADV
不	ADV
敢	VERB
使	VERB
血色	NOUN
永遠	ADV
鮮濃	VERB
；	PUNCT
暗暗	VERB
地	PART
使	VERB
人	NOUN
類	NOUN
受苦	VERB
，	PUNCT
卻	ADV
不	ADV
敢	VERB
使	VERB
人	NOUN
類永	NOUN

	SPACE
遠記	VERB
得	VERB
。	PUNCT


	SPACE
他	PRON
專為	VERB
他	PRON
的	PART
同類	NOUN
——	PUNCT
人	NOUN
類	NOUN
中	PART
的	PART
怯弱者	NOUN
——	PUNCT
設想	VERB
，	PUNCT
用	ADP
廢墟	NOUN
荒墳	NOUN
來	PART
襯托	VERB
華屋	NOUN
，	PUNCT
用	ADP
時光來	NOUN
衝淡	VERB

	SPACE
苦痛	NOUN
和	CCONJ
血痕	NOUN
；	PUNCT
日日	ADV
斟出	VERB
一	NUM
杯	NUM
微甘	VERB
的	PART
苦酒	NOUN
，	PUNCT
不	ADV
太	ADV
少	VERB
，	PUNCT
不	ADV
太	ADV
多	VERB
，	PUNCT
以	ADP
能	VERB
微醉	VERB
為度	VERB
，	PUNCT
遞給	VERB
人間	NOUN
，	PUNCT

	SPACE
使	VERB
飲者	NOUN
可以	VERB
哭	VERB
，	PUNCT
可以	VERB
歌	VERB
，	PUNCT
也	ADV
如醒	VERB
，	PUNCT
也	ADV
如醉	VERB
，	PUNCT
若	SCONJ
有	VERB
知	NOUN
，	PUNCT
若	SCONJ
無知	VERB
，	PUNCT
也	ADV
欲死	VERB
，	PUNCT
也	ADV
欲生	VERB
。	PUNCT
他	PRON
必須	VERB

	SPACE
使	VERB
一切	PRON
也	ADV
欲生	VERB
；	PUNCT
他	PRON
還沒	ADV
有	VERB
滅盡	VERB
人類	NOUN
的	PART
勇氣	NOUN
。	PUNCT


	SPACE
幾片	NUM
廢墟	NOUN
和	CCONJ
幾個荒	ADJ
墳散	NOUN
在	ADP
地上	NOUN
，	PUNCT
映	VERB
以	ADP
淡淡	VERB
的	PART
血痕	NOUN
，	PUNCT
人們	NOUN
都	ADV
在	ADP
其	PRON
間咀	NOUN
嚼著人	VERB
我	PRON
的	PART
渺茫	ADJ
的	PART
悲	NOUN

	SPACE
苦	NOUN
。	PUNCT
但是	ADV
不	ADV
肯	VERB
吐棄	VERB
，	PUNCT
以	VERB
為	VERB
究竟	ADV
勝於	NOUN
空虛	NOUN
，	PUNCT
各	DET
各自	PRON
稱為	VERB
“	PUNCT
天之戮民	NOUN
”	PUNCT
，	PUNCT
以	ADP
作咀	VERB
嚼著人	VERB
我	PRON
的	PART

	SPACE
渺茫	ADJ
的	PART
悲苦	ADJ
的	PART
辯解	NOUN
，	PUNCT
而且	ADV
悚息	VERB
著靜	VERB
待	VERB
新	ADJ
的	PART
悲苦	NOUN
的	PART
到來	NOUN
。	PUNCT
新	ADJ
的	PART
，	PUNCT
這	PRON
就	ADV
使	VERB
他們	PRON
恐懼	VERB
，	PUNCT
而	CCONJ
又	ADV
渴	VERB

	SPACE
欲	VERB
相遇	VERB
。	PUNCT


	SPACE
這	PRON
都	ADV
是	VERB
造物主	NOUN
的	PART
良民	NOUN
。	PUNCT
他	PRON
就	ADV
需要	VERB
這樣	PRON
。	PUNCT


	SPACE
叛逆	VERB
的	PART
猛士	NOUN
出於	VERB
人間	NOUN
；	PUNCT
他	PRON
屹立	VERB
著	PART
，	PUNCT
洞見	VERB
一切	DET
已	ADV
改	VERB
和	CCONJ
現有	ADJ
的	PART
廢墟	NOUN
和	CCONJ
荒墳	NOUN
，	PUNCT
記得	VERB
一切	DET
深廣	VERB
和	CCONJ

	SPACE
久遠	VERB
的	PART
苦痛	NOUN
，	PUNCT
正視	ADV
一切	DET
重疊	VERB
淤積	NOUN
的	PART
凝血	NOUN
，	PUNCT
深知	VERB
一切	DET
已	ADV
死	VERB
，	PUNCT
方生	NOUN
，	PUNCT
將生	NOUN
和	CCONJ
未生	NOUN
。	PUNCT
他	PRON
看透	VERB
了	PART

	SPACE
造化	NOUN
的	PART
把戲	NOUN
；	PUNCT
他	PRON
將	ADV
要	VERB
起來	VERB
使	VERB
人類	NOUN
蘇生	VERB
，	PUNCT
或者	CCONJ
使	VERB
人	NOUN
類	NOUN
滅盡	VERB
，	PUNCT
這些	DET
造物主	NOUN
的	PART
良民	NOUN
們	PRON
。	PUNCT


	SPACE
造物主	NOUN
，	PUNCT
怯弱者	VERB
，	PUNCT
羞慚	VERB
了	PART
，	PUNCT
於是	ADV
伏藏	VERB
。	PUNCT
天地	NOUN
在	ADP
猛士	NOUN
的	PART
眼中於	NOUN
是	VERB
變色	NOUN
。	PUNCT


	SPACE
一	NUM
覺	NUM


	SPACE
飛機	NOUN
負	VERB
了	PART
擲下	VERB
炸彈	NOUN
的	PART
使命	NOUN
，	PUNCT
象	ADP
學校	NOUN
的	PART
上課	NOUN
似的	ADV
，	PUNCT
每日	ADV
上午	NOUN
在	ADP
北京城	PROPN
上	PART
飛行	VERB
。	PUNCT
每	ADV
聽	VERB
得	VERB
機件	NOUN

	SPACE
搏擊	VERB
空氣	NOUN
的	PART
聲音	NOUN
，	PUNCT
我	PRON
常	ADV
覺到	VERB
一	NUM
種	NUM
輕微	VERB
的	PART
緊張	NOUN
，	PUNCT
宛然	ADV
目睹	VERB
了	PART
“	PUNCT
死	NOUN
”	PUNCT
的	PART
襲來	NOUN
，	PUNCT
但	ADV
同時	ADV
也	ADV
深切	VERB

	SPACE
地	PART
感著	VERB
“	PUNCT
生	NOUN
”	PUNCT
的	PART
存在	NOUN
。	PUNCT


	SPACE
隱約	ADV
聽到	VERB
一二	NUM
爆發	NOUN
聲以	NOUN
後	PART
，	PUNCT
飛機	NOUN
嗡嗡	VERB
地	PART
叫著	VERB
，	PUNCT
冉冉	ADV
地飛	VERB
去	VERB
了	PART
。	PUNCT
也	ADV
許	ADV
有人	VERB
死傷	VERB
了	PART
罷	PART
，	PUNCT
然而	ADV

	SPACE
天下	NOUN
卻	ADV
似乎	ADV
更	ADV
顯	VERB
得	PART
太平	VERB
。	PUNCT
窗外	NOUN
的	PART
白楊	ADJ
的	PART
嫩葉	NOUN
，	PUNCT
在	ADP
日光	NOUN
下發	PART
烏	NOUN
金光	NOUN
；	PUNCT
榆葉梅	NOUN
也	ADV
比	ADP
昨日	NOUN
開	VERB
得	PART

	SPACE
更	ADV
爛漫	VERB
。	PUNCT
收拾	VERB
了	PART
散亂	VERB
滿床	VERB
的	PART
日報	NOUN
，	PUNCT
拂去	VERB
昨夜	NOUN
聚	VERB
在	ADP
書桌	NOUN
上	PART
的	PART
蒼白	ADJ
的	PART
微塵	NOUN
，	PUNCT
我	PRON
的	PART
四方	NOUN
的	PART
小	ADJ
書	NOUN

	SPACE
齋	NOUN
，	PUNCT
今日	NOUN
也	ADV
依然	ADV
是	VERB
所	PART
謂	VERB
“	PUNCT
窗明	NOUN
幾淨	NOUN
”	PUNCT
。	PUNCT


	SPACE
因為	ADP
或	CCONJ
一	NUM
種	NUM
原因	NOUN
，	PUNCT
我	PRON
開手	VERB
編校	VERB
那	DET
歷來	NOUN
積壓	VERB
在	ADP
我	PRON
這裡	PRON
的	PART
青年	NOUN
作者	NOUN
的	PART
文稿	NOUN
了	PART
；	PUNCT
我	PRON
要	VERB
全都	ADV
給	VERB
一	NUM

	SPACE
個	NUM
清理	NOUN
。	PUNCT
我	PRON
照	ADP
作品	NOUN
的	PART
年月	NOUN
看	VERB
