***	PUNCT
的	PART
。	PUNCT
……	PUNCT
吳媽	PROPN
長久	ADV
不	ADV
見	VERB
了	PART
﹐	PUNCT
不	ADV
知道	VERB
在	VERB
那	PRON
裡﹐	PUNCT
──	PUNCT
可惜	ADV
腳	NOUN
太	ADV
大	VERB
。	PUNCT


　　	SPACE
阿Ｑ沒	PROPN
有	VERB
想	VERB
得	PART
十分	ADV
停當	VERB
﹐	PUNCT
已	ADV
經發	VERB
了	PART
鼾聲	NOUN
﹐	PUNCT
四	NUM
兩	NUM
燭還	NOUN
只	ADV
點	VERB
去	VERB
了	PART
小	ADJ
半	NUM
寸	NUM
﹐紅	PUNCT
焰焰	NOUN
的	PART
光照	NOUN
¨	PUNCT
他	PRON
張開	VERB
的	PART
嘴	NOUN
。	PUNCT


　　	SPACE
「	PUNCT
荷荷﹗	NOUN
」	PUNCT
阿Ｑ	PROPN
忽而	ADV
大叫	ADV
起來	VERB
﹐抬	VERB
了	PART
頭倉皇	NOUN
的	PART
四	NUM
顧	NOUN
﹐待	PUNCT
到	VERB
看見	VERB
四	NUM
兩	NUM
燭﹐	NOUN
卻	ADV
又	ADV
倒頭	VERB
睡	VERB
去	VERB
了	PART
。	PUNCT


　　	SPACE
第二	NUM
天	NUM
他	PRON
起	VERB
得	PART
很	ADV
遲﹐	PUNCT
走	VERB
出街	VERB
上	PART
看	VERB
時﹐	PUNCT
樣樣	NOUN
都	ADV
照舊	VERB
。	PUNCT
他	PRON
也	ADV
仍然	ADV
肚餓	NOUN
﹐	PUNCT
他	PRON
想	VERB
¨﹐	PUNCT
想	VERB
不	ADV
起	VERB
什麼	PRON
來﹔	PUNCT
但	ADV
他	PRON
忽而	ADV
似乎	ADV
有	VERB
了	PART
主意	NOUN
了	PART
﹐	PUNCT
慢慢	ADV
的	PART
跨開	VERB
步﹐	PUNCT
有意	VERB
無意	VERB
的	PART
走到	VERB
靜	ADV
修庵	VERB
。	PUNCT


　　	SPACE
庵	NOUN
和	ADP
春天	NOUN
時節	NOUN
一	ADV
樣	ADV
靜	VERB
﹐白	ADJ
的	PART
牆壁	NOUN
和	CCONJ
漆黑	ADJ
的	PART
門	NOUN
。	PUNCT
他	PRON
想	VERB
了	PART
一	ADV
想	VERB
﹐前	PUNCT
去	VERB
打門	VERB
﹐	PUNCT
一	NUM
隻	NUM
狗	NOUN
在	ADP
裡面	NOUN
叫	VERB
。	PUNCT
他	PRON
急急	ADV
拾	VERB
了	PART
幾塊	NUM
斷磚	NOUN
﹐	PUNCT
再	ADV
上去	VERB
較為	ADV
用力	VERB
的	PART
打﹐	PUNCT
打到	VERB
黑門	NOUN
上生	NOUN
出許	VERB
多	NUM
麻點	NOUN
的	PART
時候	NOUN
﹐	PUNCT
才	ADV
聽	VERB
得	PART
有人	VERB
來	VERB
開門	VERB
。	PUNCT


　　	SPACE
阿Ｑ連忙	PROPN
捏好	VERB
磚頭	NOUN
﹐擺	PUNCT
開馬	VERB
步﹐	PUNCT
準備	VERB
和	ADP
黑狗來	NOUN
開戰	VERB
。	PUNCT
但	ADV
庵門	NOUN
只	ADV
開	VERB
了	PART
一	NUM
條	NUM
縫﹐	PUNCT
並無	ADV
黑狗從	NOUN
中	PART
衝出	VERB
﹐望	PUNCT
進去	VERB
只有	VERB
一	NUM
個	NUM
老	ADJ
尼姑	NOUN
。	PUNCT


　　	SPACE
「	PUNCT
你	PRON
又	ADV
來	VERB
什麼	DET
事﹖	NOUN
」	PUNCT
伊	PROPN
大吃一驚	VERB
的	PART
說	VERB
。	PUNCT


　　	SPACE
「	PUNCT
革命	VERB
了	PART
……	PUNCT
你	PRON
知道	VERB
﹖	PUNCT
……	PUNCT
」	PUNCT
阿Ｑ說	PROPN
得	VERB
很	ADV
含胡	VERB
。	PUNCT


　　	SPACE
「	PUNCT
革命	VERB
革命	VERB
﹐革	VERB
過	PART
一革	ADV
的	PART
﹐	PUNCT
……	PUNCT
你	PRON
們要	PRON
革得	VERB
我	PRON
們怎	PRON
麼樣	PART
呢	PART
﹖	PUNCT
」	PUNCT
老尼姑	PROPN
兩眼	ADV
通紅	VERB
的	PART
說	VERB
。	PUNCT


　　	SPACE
「	PUNCT
什麼﹖	PRON
……	PUNCT
」	PUNCT
阿Ｑ	PROPN
詫異	VERB
了	PART
。	PUNCT


　　	SPACE
「	PUNCT
你	PRON
不	ADV
知道	VERB
﹐	PUNCT
他們	PRON
已	ADV
經來	ADV
革過	VERB
了	PART
﹗	PUNCT
」	PUNCT


　　	SPACE
「	PUNCT
誰﹖	PRON
……	PUNCT
」	PUNCT
阿Ｑ	PROPN
更其	ADV
詫異	VERB
了	PART
。	PUNCT


　　	SPACE
「	PUNCT
那	DET
秀才	NOUN
和	CCONJ
洋鬼子﹗	NOUN
」	PUNCT


　　	SPACE
阿Ｑ	PROPN
很	ADV
出意	VERB
外﹐	PUNCT
不由	VERB
的	PART
一	NUM
錯	NOUN
愕﹔	NOUN
老尼	PROPN
姑見	ADV
他	PRON
失	VERB
了	PART
銳氣	NOUN
﹐便	PUNCT
飛速	ADV
的	PART
關	VERB
了	PART
門﹐	NOUN
阿Ｑ	PROPN
再	ADV
推時	VERB
﹐牢	PUNCT
不可	ADV
開﹐	PUNCT
再	ADV
打時	VERB
﹐沒	PUNCT
有	VERB
回答	NOUN
了	PART
。	PUNCT


　　	SPACE
那	PRON
還	ADV
是	VERB
上午	NOUN
的	PART
事	NOUN
。	PUNCT
趙秀	PROPN
才	ADV
消息	NOUN
靈﹐	VERB
一	ADV
知道	VERB
革命	NOUN
黨	NOUN
已	ADV
在	ADP
夜間	NOUN
進城	VERB
﹐便	PUNCT
將	X
辮子	NOUN
盤	VERB
在	ADP
頂上	NOUN
﹐	PUNCT
一早	ADV
去	VERB
拜訪	VERB
那	DET
歷來	NOUN
也	ADV
不	ADV
相能	VERB
的	PART
錢洋	NOUN
鬼子	NOUN
。	PUNCT
這	PRON
是	VERB
「	PUNCT
咸與	ADV
維新	VERB
」	PUNCT
〔	PUNCT
４４	NUM
〕	PUNCT
的	PART
時候	NOUN
了	PART
﹐	PUNCT
所以	ADV
他	PRON
們便	ADV
談	VERB
得	PART
很	ADV
投機	VERB
﹐	PUNCT
立刻	ADV
成	VERB
了	PART
情投意合	VERB
的	PART
同志	NOUN
﹐	PUNCT
也	ADV
相約	VERB
去	VERB
革命	VERB
。	PUNCT
他	PRON
們想	ADV
而	ADV
又	ADV
想﹐	VERB
才	ADV
想	VERB
出靜	VERB
修庵	NOUN
裡	PART
有	VERB
一	NUM
塊	NUM
「	PUNCT
皇帝	NOUN
萬	VERB
歲萬	VERB
萬歲	VERB
」	PUNCT
的	PART
龍牌	NOUN
﹐	PUNCT
是	VERB
應該	VERB
趕緊	ADV
革掉	VERB
的	PART
﹐於	PUNCT
是	ADV
又	ADV
立刻	ADV
同到	VERB
庵裡	NOUN
去	VERB
革命	VERB
。	PUNCT
因為	ADP
老尼	PROPN
姑來	ADV
阻擋	VERB
﹐說	VERB
了	PART
三	NUM
句	NUM
話﹐	PUNCT
他	PRON
們便	ADV
將	X
伊當	PROPN
作滿	VERB
政府	NOUN
﹐	PUNCT
在	ADP
頭上	NOUN
很	ADV
給	VERB
了	PART
不少	NUM
的	PART
棍子	NOUN
和	CCONJ
栗鑿	NOUN
。	PUNCT
尼姑	NOUN
待	VERB
他	PRON
們走	VERB
後	PART
﹐定	PUNCT
了	PART
神來	NOUN
檢點	NOUN
﹐	PUNCT
龍牌	NOUN
固然	ADV
已	ADV
經碎	ADV
在	VERB
地上	NOUN
了	PART
﹐	PUNCT
而且	ADV
又	ADV
不	ADV
見	VERB
了	PART
觀音	NOUN
娘娘	NOUN
座	NOUN
前	PART
的	PART
一	NUM
個	NUM
宣德	NOUN
爐〔	NOUN
４５	NUM
〕	PUNCT
。	PUNCT


　　	SPACE
這事	PRON
阿Ｑ	PROPN
後來	ADV
才	ADV
知道	VERB
。	PUNCT
他	PRON
頗悔	ADV
自己	PRON
睡¨	VERB
﹐但	PUNCT
也	ADV
深怪	VERB
他	PRON
們不來	ADV
招呼	VERB
他	PRON
。	PUNCT
他	PRON
又	ADV
退一步	ADV
想	VERB
道﹕	PUNCT
「	PUNCT
難道	ADV
他們	PRON
還沒	ADV
有	ADV
知道	VERB
我	PRON
已	ADV
經	ADV
投降	VERB
了	PART
革命	ADJ
黨麼﹖	NOUN
」	PUNCT



	SPACE
第八	NUM
章	NUM
　	SPACE
不	ADV
　	SPACE
准	VERB
　	SPACE
革	VERB
　	SPACE
命	VERB



　　	SPACE
未	ADV
莊	VERB
的	PART
人	NOUN
心日	NOUN
見	VERB
其	PRON
安靜	VERB
了	PART
。	PUNCT
據	ADP
傳來	NOUN
的	PART
消息	NOUN
﹐	PUNCT
知道	VERB
革命	ADJ
黨雖	NOUN
然進	VERB
了	PART
城﹐	NOUN
倒	ADV
還沒	ADV
有	VERB
什麼	DET
大	ADJ
異樣	NOUN
。	PUNCT
知縣	VERB
大老	PROPN
爺還	NOUN
是	VERB
原官	NOUN
﹐不過	ADV
改稱	VERB
了	PART
什麼﹐	PRON
而且	ADV
舉人	NOUN
老爺	NOUN
也	ADV
做	VERB
了	PART
什麼	PRON
──	PUNCT
這些	DET
名目	NOUN
﹐	PUNCT
未	ADV
莊	NOUN
人	NOUN
都	ADV
說	VERB
不	ADV
明白	VERB
──	PUNCT
官﹐	NOUN
帶兵	VERB
的	PART
也	ADV
還	ADV
是	VERB
先前	NOUN
的	PART
老	ADJ
把	X
總〔	PUNCT
４６	NUM
〕	PUNCT
。	PUNCT
只有	ADV
一	NUM
件	NUM
可怕	VERB
的	PART
事	NOUN
是	VERB
另	ADV
有	VERB
幾個	NUM
不	ADV
好的	VERB
革命	ADJ
黨夾	NOUN
在	ADP
裡面	NOUN
搗	VERB
亂﹐	PUNCT
第二	NUM
天	NUM
便	ADV
動手	VERB
剪	VERB
辮子	NOUN
﹐聽	VERB
說	VERB
那	DET
鄰村	NOUN
的	PART
航船	NOUN
七	NUM
斤	NUM
便¨	VERB
了	PART
道兒	NOUN
﹐	PUNCT
弄	VERB
得	PART
不	ADV
像	VERB
人	NOUN
樣子	NOUN
了	PART
。	PUNCT
但	ADV
這卻	PRON
還	ADV
不	ADV
算	VERB
大	ADJ
恐怖	NOUN
﹐	PUNCT
因	ADP
為	ADP
未	ADV
莊人	NOUN
本	ADV
來少	ADV
上	VERB
城﹐	NOUN
即使	SCONJ
偶有	ADV
想	VERB
進城	VERB
的	PART
﹐	PUNCT
也	ADV
就	ADV
立刻	ADV
變	VERB
了	PART
計﹐	NOUN
碰	VERB
不	ADV
¨這	VERB
危險	NOUN
。	PUNCT
阿Ｑ本	PROPN
也	ADV
想	VERB
進城	VERB
去	VERB
尋	VERB
他	PRON
的	PART
老朋友	NOUN
﹐	PUNCT
一	ADV
得	VERB
這	DET
消息	NOUN
﹐	PUNCT
也	ADV
祇	ADV
得	VERB
作罷	VERB
了	PART
。	PUNCT


　　	SPACE
但	ADV
未	ADV
莊	NOUN
也	ADV
不	ADV
能	VERB
說	VERB
是	VERB
無	VERB
改革	NOUN
。	PUNCT
幾天	NOUN
之後	PART
﹐將	X
辮子	NOUN
盤	VERB
在	ADP
頂上	NOUN
的	PART
逐漸	ADV
增加	VERB
起來	VERB
了	PART
﹐早	PUNCT
經說	VERB
過﹐	PUNCT
最先	ADV
自然	ADV
是	VERB
茂才	PROPN
公﹐	NOUN
其次	ADV
便	ADV
是	VERB
趙	PROPN
司晨	NOUN
和	CCONJ
趙白	PROPN
眼﹐	NOUN
後來	NOUN
是	VERB
阿Ｑ	NOUN
。	PUNCT
倘在	SCONJ
夏天	NOUN
﹐	PUNCT
大家	PRON
將	X
辮子	NOUN
盤	VERB
在	ADP
頭頂	NOUN
上	PART
或者	CCONJ
打	VERB
一	NUM
個	NUM
結﹐	NOUN
本	ADV
不	ADV
算	VERB
什麼	DET
稀奇	ADJ
事﹐	PUNCT
但	ADV
現在	NOUN
是	VERB
暮秋﹐	NOUN
所以	ADV
這	DET
「	PUNCT
秋行夏令	NOUN
」	PUNCT
的	PART
情形	NOUN
﹐	PUNCT
在	ADP
盤辮	PROPN
家	NOUN
不能不	ADV
說	VERB
是	VERB
萬分	NUM
的	PART
英斷	NOUN
﹐	PUNCT
而	ADV
在	ADP
未莊	NOUN
也	ADV
不	ADV
能	VERB
說無	VERB
關於	VERB
改革	NOUN
了	PART
。	PUNCT


　　	SPACE
趙司	PROPN
晨腦	NOUN
後空	NOUN
蕩蕩	VERB
的	PART
走來	NOUN
﹐	PUNCT
看見	VERB
的	PART
人	NOUN
大嚷	ADV
說﹐	PUNCT
「	PUNCT
革命	VERB
黨來	NOUN
了	PART
﹗	PUNCT
」	PUNCT


　　	SPACE
阿Ｑ	PROPN
聽到	VERB
了	PART
很	ADV
羨慕	VERB
。	PUNCT
他	PRON
雖然	SCONJ
早	ADV
知道	VERB
秀才	NOUN
盤辮	VERB
的	PART
大新	ADV
聞﹐	PUNCT
但	ADV
總沒	ADV
有	ADV
想到	VERB
自己	PRON
可以	VERB
照樣	ADV
做	VERB
﹐現	PUNCT
在	NOUN
看	VERB
見趙	VERB
司晨	NOUN
也	ADV
如此	VERB
﹐	PUNCT
才	ADV
有	VERB
了	PART
學樣	VERB
的	PART
意思	NOUN
﹐定	PUNCT
下	VERB
實行	VERB
的	PART
決心	NOUN
。	PUNCT
他用	PRON
一	NUM
支	NUM
竹	ADJ
筷將	NOUN
辮子	NOUN
盤	VERB
在	ADP
頭頂	NOUN
上﹐	PART
遲疑	VERB
多	ADV
時	PART
﹐這	PUNCT
才	ADV
放膽	VERB
的	PART
走去	VERB
。	PUNCT


　　	SPACE
他	PRON
在	ADP
街上	NOUN
走﹐人	PUNCT
也	ADV
看	VERB
他	PRON
﹐然	PUNCT
而	ADV
不	ADV
說	VERB
什麼	DET
話﹐	NOUN
阿Ｑ	PROPN
當初	ADV
很	ADV
不快	VERB
﹐	PUNCT
後	ADV
來便	ADV
很	ADV
不平	VERB
。	PUNCT
他	PRON
近來	ADV
很	ADV
容易	ADV
鬧	VERB
脾氣	NOUN
了	PART
﹔其實	ADV
他	PRON
的	PART
生活	NOUN
﹐倒	ADV
也	ADV
並	ADV
不	ADV
比	ADP
造反	VERB
之前	PART
反艱	ADV
難﹐人	PUNCT
見	VERB
他	PRON
也	ADV
客氣	VERB
﹐店	NOUN
鋪	NOUN
也	ADV
不	ADV
說	VERB
要	VERB
現錢	NOUN
。	PUNCT
而	ADV
阿Ｑ	PROPN
總覺	ADV
得	VERB
自己	PRON
太	ADV
失意	VERB
﹕既	PUNCT
然革	VERB
了	PART
命﹐	NOUN
不	ADV
應該	VERB
只是	VERB
這樣	PRON
的	PART
。	PUNCT
況且	ADV
有	VERB
一	NUM
回	NUM
看見	VERB
小	PROPN
Ｄ	PROPN
﹐愈	PUNCT
使	VERB
他	PRON
氣破	VERB
肚皮	NOUN
了	PART
。	PUNCT


　　	SPACE
小	ADJ
Ｄ	PROPN
也	ADV
將	X
辮子	NOUN
盤	VERB
在	ADP
頭頂	NOUN
上	PART
了	PART
﹐	PUNCT
而且	ADV
也	ADV
居然	ADV
用	VERB
一	NUM
支	NUM
竹筷	NOUN
。	PUNCT
阿Ｑ	PROPN
萬料	ADV
不	ADV
到	VERB
他	PRON
也	ADV
敢	VERB
這樣	ADV
做	VERB
﹐	PUNCT
自己	PRON
也	ADV
決	ADV
不准	VERB
他	PRON
這樣	ADV
做	VERB
﹗	PUNCT
小	PROPN
Ｄ	PROPN
是	VERB
什麼	DET
東西	NOUN
呢	PART
﹖	PUNCT
他	PRON
很	ADV
想	VERB
即刻	ADV
揪住	VERB
他	PRON
﹐拗	PUNCT
斷	VERB
他	PRON
的	PART
竹筷	NOUN
﹐	PUNCT
放下	VERB
他	PRON
的	PART
辮子	NOUN
﹐並	PUNCT
且	ADV
批	VERB
他	PRON
幾個	NUM
嘴巴	NOUN
﹐	PUNCT
聊且	VERB
懲罰	VERB
他	PRON
忘	VERB
了	PART
生辰八字﹐	NOUN
也	ADV
敢	VERB
來	VERB
做	VERB
革命	ADJ
黨	NOUN
的	PART
罪	NOUN
。	PUNCT
但	ADV
他	PRON
終於	ADV
饒放	VERB
了	PART
﹐單	ADV
是	VERB
怒目而視	VERB
的	PART
吐	VERB
一	NUM
口	NUM
唾	NOUN
沫道	NOUN
「	PUNCT
呸﹗	INTJ
」	PUNCT


　　	SPACE
這幾	DET
日裡	PROPN
﹐進	VERB
城去	NOUN
的	PART
只有	VERB
一	NUM
個	NUM
假	ADJ
洋鬼子	NOUN
。	PUNCT
趙秀	PROPN
才	ADV
本	ADV
也	ADV
想	VERB
靠¨	ADP
寄存	VERB
箱子	NOUN
的	PART
淵源	NOUN
﹐	PUNCT
親身	ADV
去	VERB
拜	VERB
訪舉人	NOUN
老爺	NOUN
的	PART
﹐但	ADV
因為	ADP
有	VERB
剪辮	NOUN
的	PART
危險﹐	NOUN
所以	ADV
也	ADV
就	ADV
中止	VERB
了	PART
。	PUNCT
他	PRON
寫	VERB
了	PART
一	NUM
封	NUM
「	PUNCT
黃傘格	PROPN
」	PUNCT
〔	PUNCT
４７	NUM
〕	PUNCT
的	PART
信﹐	PUNCT
託	VERB
假	ADJ
洋鬼子	NOUN
帶上	VERB
城﹐	NOUN
而且	ADV
託	VERB
他	PRON
給	ADP
自己	PRON
紹	VERB
介紹	VERB
介﹐	VERB
去	VERB
進	VERB
自由黨	NOUN
。	PUNCT
假	ADJ
洋鬼子	NOUN
回來	VERB
時﹐	PUNCT
向秀	PROPN
才	ADV
討還	VERB
了	PART
四	NUM
塊	NUM
洋錢	NOUN
﹐秀	PUNCT
才	NOUN
便	ADV
有	VERB
一	NUM
塊	NUM
銀	ADJ
桃子	NOUN
掛	VERB
在	ADP
大襟	NOUN
上	PART
了	PART
﹔	PUNCT
未	ADV
莊	NOUN
人	NOUN
都	ADV
驚	VERB
服﹐	VERB
說這	VERB
是	VERB
柿油黨	NOUN
的	PART
頂子	NOUN
〔	PUNCT
４８	NUM
〕﹐	PUNCT
抵	VERB
得	PART
一	NUM
個	NUM
翰林〔	NOUN
４９	NUM
〕	PUNCT
﹔趙	PROPN
太	NOUN
爺	NOUN
因此	ADV
也	ADV
驟然	ADV
大闊	VERB
﹐遠	PUNCT
過於	VERB
他	PRON
兒子	NOUN
初	ADV
雋秀	VERB
才	VERB
的	PART
時候	NOUN
﹐	PUNCT
所以	ADV
目空一切	VERB
﹐見	VERB
了	PART
阿Ｑ﹐	PROPN
也	ADV
就	ADV
很	ADV
有些	ADV
不	ADV
放在	VERB
眼裡	NOUN
了	PART
。	PUNCT
阿Ｑ	PROPN
正在	ADV
不	ADV
平﹐	PUNCT
又	ADV
時時	ADV
刻刻	ADV
感¨	VERB
冷落	NOUN
﹐	PUNCT
一	ADV
聽	VERB
得	VERB
這銀	DET
桃子	NOUN
的	PART
傳說	NOUN
﹐	PUNCT
他	PRON
立即	ADV
悟出	VERB
自己	PRON
之所以	ADV
冷落	VERB
的	PART
原因	NOUN
了	PART
﹕	PUNCT
要	VERB
革命	VERB
﹐單	ADV
說投	VERB
降﹐	VERB
是	VERB
不行	VERB
的	PART
﹔盤	PUNCT
上	VERB
辮子	NOUN
﹐	PUNCT
也	ADV
不行	VERB
的	PART
﹔	PUNCT
第一	NUM
¨	NUM
仍然	ADV
要	VERB
和	ADP
革命	ADJ
黨	NOUN
去	PART
結識	VERB
。	PUNCT
他	PRON
生平	ADV
所	PART
知道	VERB
的	PART
革命	NOUN
黨	NOUN
只有	ADV
兩個	NOUN
﹐	PUNCT
城裡	NOUN
的	PART
一	NUM
個	NUM
早已	ADV
「	PUNCT
嚓	VERB
」	PUNCT
的	PART
殺掉	VERB
了	PART
﹐現	PUNCT
在	NOUN
只	ADV
剩	VERB
了	PART
一	NUM
個	NUM
假	ADJ
洋鬼子	NOUN
。	PUNCT
他	PRON
除卻	ADP
趕緊	VERB
去	VERB
和	ADP
假洋	ADJ
鬼子	NOUN
商量	VERB
之外	PART
﹐	PUNCT
再	ADV
沒有	VERB
別	DET
的	PART
道路	NOUN
了	PART
。	PUNCT


　　	SPACE
錢府	NOUN
的	PART
大門	NOUN
正	ADV
開¨	VERB
﹐阿	PROPN
Ｑ便	PROPN
怯怯	VERB
的	PART
□進	VERB
去	VERB
。	PUNCT
他	PRON
一	ADV
到	VERB
裡面	NOUN
﹐	PUNCT
很	ADV
吃	VERB
了	PART
驚﹐	PUNCT
只	ADV
見	VERB
假	ADJ
洋鬼子	NOUN
正	ADV
站	VERB
在	ADP
院子	NOUN
的	PART
中央	NOUN
﹐	PUNCT
一身	NUM
烏	ADJ
黑	VERB
的	PART
大約	NOUN
是	VERB
洋衣	NOUN
﹐身	NOUN
上	PART
也	ADV
掛¨	VERB
一	NUM
塊	NUM
銀	ADJ
桃子	NOUN
﹐手	PUNCT
裡	PART
是	VERB
阿Ｑ曾經領	PROPN
教過	VERB
的	PART
棍子	NOUN
﹐	PUNCT
已	ADV
經留	VERB
到	VERB
一	NUM
尺	NUM
多	ADV
長	VERB
的	PART
辮子	NOUN
都	ADV
拆開	VERB
了	PART
披	VERB
在	ADP
肩背	NOUN
上	PART
﹐	PUNCT
蓬頭	ADV
散髮	VERB
的	PART
像	ADP
一	NUM
個	NUM
劉	PROPN
海仙	PROPN
〔	PUNCT
５０	NUM
〕	PUNCT
。	PUNCT
對面	NOUN
挺直	VERB
的	PART
站¨	VERB
趙白眼	PROPN
和	CCONJ
三	NUM
個	NUM
閒人	NOUN
﹐	PUNCT
正在	VERB
必恭必敬	VERB
的	PART
聽說話	NOUN
。	PUNCT


　　	SPACE
阿Ｑ輕輕	PROPN
的	PART
走近	VERB
了	PART
﹐	PUNCT
站	VERB
在	ADP
趙白眼	PROPN
的	PART
背後	NOUN
﹐心	PUNCT
裡	PART
想	VERB
招呼	NOUN
﹐卻	PUNCT
不	ADV
知道	VERB
怎麼	ADV
說	VERB
才	ADV
好﹕	VERB
叫	VERB
他	PRON
假	ADJ
洋鬼子	NOUN
固然	ADV
是	VERB
不行	VERB
的	PART
了	PART
﹐洋人	NOUN
也	ADV
不	ADV
妥﹐	VERB
革命	NOUN
黨	NOUN
也	ADV
不	ADV
妥﹐	PUNCT
或者	CCONJ
就	ADV
應該	VERB
叫洋	VERB
先生	NOUN
了	PART
罷	PART
。	PUNCT


　　	SPACE
洋	PROPN
先生	NOUN
卻沒	ADV
有	ADV
見	VERB
他	PRON
﹐因	PUNCT
為白	ADP
¨	PROPN
眼睛	NOUN
講	VERB
得	PART
正起	VERB
勁﹕	PUNCT
「	PUNCT
我	PRON
是	VERB
性急	VERB
的	PART
﹐所以	ADV
我	PRON
們見	PRON
面﹐	VERB
我	PRON
總	ADV
是	VERB
說﹕	VERB
洪哥〔	PROPN
５１	NUM
〕﹗	PUNCT
我	PRON
們	PRON
動手	VERB
罷﹗	PUNCT
他	PRON
卻總	ADV
說道	VERB
Ｎｏ〔	PUNCT
５２	NUM
〕	PUNCT
﹗─	PUNCT
─這	PRON
是	VERB
洋話﹐	NOUN
你們	PRON
不	ADV
懂	VERB
的	PART
。	PUNCT
否則	VERB
早已	ADV
成功	VERB
了	PART
。	PUNCT
然而	ADV
這正	ADV
是	VERB
他	PRON
做事	VERB
小心	NOUN
的	PART
地方	NOUN
。	PUNCT
他	PRON
再三再四	VERB
的	PART
請	VERB
我	PRON
上	VERB
湖北	PROPN
﹐	PUNCT
我	PRON
還沒	ADV
有	VERB
肯	NOUN
。	PUNCT
誰	PRON
願意	VERB
在	ADP
這	DET
小縣	ADJ
城裡	NOUN
做	VERB
事情	NOUN
。	PUNCT
……	PUNCT
」	PUNCT


　　	SPACE
「	PUNCT
唔﹐	PUNCT
……	PUNCT
這個	PRON
……	PUNCT
」	PUNCT
阿Ｑ候	PROPN
他	PRON
略	ADV
停﹐	VERB
終於	ADV
用	ADP
十二分	NUM
的	PART
勇氣	NOUN
開口	VERB
了	PART
﹐但	PUNCT
不	ADV
知道	VERB
因	ADP
為	ADP
什麼	PRON
﹐	PUNCT
又	ADV
並	ADV
不	ADV
叫	VERB
他	PRON
洋	PROPN
先生	NOUN
。	PUNCT


　　	SPACE
聽¨	VERB
說話	VERB
的	PART
四個人	NOUN
都	ADV
吃驚	VERB
的	PART
回顧	VERB
他	PRON
。	PUNCT
洋	PROPN
先生	NOUN
也	ADV
才	ADV
看	VERB
見﹕	VERB
「	PUNCT
什麼﹖	PRON
」	PUNCT


　　	SPACE
「	PUNCT
我	PRON
……	PUNCT
」	PUNCT


　　	SPACE
「	PUNCT
出去	VERB
﹗	PUNCT
」	PUNCT


　　	SPACE
「	PUNCT
我	PRON
要	VERB
投	VERB
……	PUNCT
」	PUNCT


　　	SPACE
「	PUNCT
滾	VERB
出去	VERB
﹗	PUNCT
」	PUNCT
洋	PROPN
先生	NOUN
揚起	VERB
哭喪	VERB
棒來	NOUN
了	PART
。	PUNCT


　　	SPACE
趙白眼	PROPN
和	CCONJ
閒人	NOUN
們便	ADV
都	ADV
吆喝	VERB
道﹕	PUNCT
「	PUNCT
先生	NOUN
叫	VERB
你	PRON
滾	VERB
出去	VERB
﹐	PUNCT
你	PRON
還	ADV
不	ADV
聽	VERB
麼﹗	PUNCT
」	PUNCT


　　	SPACE
阿Ｑ	PROPN
將手	ADV
向	ADP
頭上	NOUN
一	ADV
遮	VERB
﹐	PUNCT
不	ADV
自覺	VERB
的	PART
逃出	VERB
門外	NOUN
﹔洋	PUNCT
先生	NOUN
倒	ADV
也	ADV
沒有	ADV
追	VERB
。	PUNCT
他	PRON
快	ADV
跑	VERB
了	PART
六十多	NUM
步	NUM
﹐	PUNCT
這	ADV
才	ADV
慢慢	ADV
的	PART
走﹐	PUNCT
於是	ADV
心	NOUN
裡便	ADV
湧起	VERB
了	PART
懮愁	NOUN
﹕洋	PUNCT
先生	NOUN
不准	VERB
他	PRON
革命	VERB
﹐	PUNCT
他	PRON
再	ADV
沒有	VERB
別	DET
的	PART
路﹔	NOUN
從此	ADV
決	ADV
不	ADV
能	VERB
望	VERB
有	VERB
白盔	NOUN
白甲	PROPN
的	PART
人來	NOUN
叫	VERB
他	PRON
﹐	PUNCT
他	PRON
所有	DET
的	PART
抱負	NOUN
﹐志	NOUN
嚮﹐	NOUN
希望	NOUN
﹐前	PUNCT
程﹐	NOUN
全	ADV
被	X
一	NUM
筆	NUM
勾銷	VERB
了	PART
。	PUNCT
至	ADP
於閒人	NOUN
們傳	ADV
揚開	VERB
去	VERB
﹐給	PUNCT
小	ADJ
Ｄ	PROPN
王胡	PROPN
等	PART
輩笑	NOUN
話﹐	PUNCT
倒是	ADV
還	ADV
在	VERB
其次	DET
的	PART
事	NOUN
。	PUNCT


　　	SPACE
他	PRON
似乎	ADV
從	ADV
來沒	ADV
有	VERB
經驗	VERB
過	PART
這樣	PRON
的	PART
無聊	NOUN
。	PUNCT
他	PRON
對於	VERB
自己	PRON
的	PART
盤辮子	NOUN
﹐彷彿	ADV
也	ADV
覺	VERB
得	VERB
無	VERB
意味	NOUN
﹐要	VERB
侮蔑	VERB
﹔為	ADP
報仇	NOUN
起	PART
見﹐	VERB
很	ADV
想	VERB
立刻	ADV
放下	VERB
辮子	NOUN
來﹐	PUNCT
但	ADV
也	ADV
沒有	VERB
竟放	NOUN
。	PUNCT
他	PRON
游到	VERB
夜間	NOUN
﹐賒	PUNCT
了	PART
兩碗	NUM
酒﹐	NOUN
喝	VERB
下肚	VERB
去	VERB
﹐	PUNCT
漸漸	ADV
的	PART
高興	VERB
起來	VERB
了	PART
﹐思	PUNCT
想裡	NOUN
才	ADV
